file_number,event_number,ixn_number,true_ixn_number,cc,nprim,nsec,nneutron,nproton,npip,npim,npi0,mode,match
890.0,181,1,1,1,5,2,2,2,0,0,0,4,1
890.0,187,0,0,1,4,6,0,1,0,2,0,3,1
891.0,7,0,0,1,7,24,0,1,1,1,1,3,1
891.0,63,0,0,1,18,1,9,7,0,1,0,3,1
891.0,69,0,0,1,3,2,1,0,0,0,1,3,1
891.0,88,0,0,1,4,0,1,1,0,0,0,1,1
891.0,101,8,2,1,4,2,2,1,0,0,0,10,1
891.0,110,0,0,1,14,19,7,4,0,0,2,3,1
891.0,171,2,2,1,5,18,0,1,0,2,1,3,1
891.0,172,0,0,1,13,7,6,5,0,0,1,4,1
891.0,180,3,0,1,5,5,3,0,0,0,0,4,1
892.0,0,1,1,1,6,3,0,0,1,0,1,3,1
892.0,24,0,0,1,3,1,2,0,0,0,0,10,1
892.0,65,0,0,1,6,4,0,3,0,2,0,4,1
892.0,103,0,0,1,11,12,5,1,1,2,1,3,1
892.0,128,0,0,1,11,2,3,6,0,1,0,3,1
892.0,139,1,1,1,4,2,2,1,0,0,0,10,1
892.0,140,0,0,1,9,33,0,0,2,0,4,3,1
892.0,142,3,1,1,10,2,8,1,0,0,0,10,1
892.0,154,0,0,1,3,0,2,0,0,0,0,10,1
892.0,156,0,0,1,6,5,1,2,0,1,1,3,1
892.0,174,1,1,1,2,0,1,0,0,0,0,1,1
893.0,0,2,2,1,3,0,1,0,0,0,0,1,1
893.0,9,0,0,1,4,0,1,1,0,0,0,1,1
893.0,53,0,0,1,3,2,1,0,0,0,0,1,1
893.0,67,1,1,1,5,7,0,2,0,2,0,3,1
893.0,79,0,0,1,9,8,0,7,0,1,0,3,1
893.0,136,0,0,1,6,25,1,0,0,1,0,3,1
893.0,155,3,2,1,4,2,2,1,0,0,0,10,1
893.0,170,0,0,1,5,2,2,2,0,0,0,4,1
893.0,178,1,1,1,2,0,1,0,0,0,0,1,1
894.0,23,0,0,1,6,8,1,1,2,0,1,3,1
894.0,39,3,3,1,4,5,1,0,0,1,1,3,1
894.0,59,2,2,1,3,3,1,0,0,1,0,3,1
894.0,125,1,1,1,11,3,6,4,0,0,0,3,1
894.0,158,1,1,1,2,0,1,0,0,0,0,1,1
895.0,48,0,0,1,6,2,1,2,0,1,1,4,1
895.0,54,2,2,1,4,3,1,1,0,1,0,4,1
895.0,65,1,1,1,5,3,1,1,0,1,1,3,1
895.0,72,0,0,1,7,16,1,1,2,1,1,3,1
895.0,75,3,4,1,9,9,4,3,0,1,0,4,1
895.0,118,0,0,1,2,5,0,0,0,0,0,1,1
896.0,33,0,0,1,3,16,0,0,0,0,0,3,1
896.0,53,0,0,1,3,3,2,0,0,0,0,10,1
896.0,106,2,2,1,3,5,1,1,0,0,0,1,1
896.0,112,0,0,1,6,22,0,1,0,1,2,3,1
896.0,158,0,0,1,7,48,0,1,1,2,2,3,1
897.0,21,1,1,1,6,17,1,1,0,1,2,3,1
897.0,33,0,0,1,10,43,1,1,3,2,2,3,1
897.0,39,1,1,1,3,0,1,0,0,0,0,1,1
897.0,43,3,2,1,4,7,1,0,2,0,0,3,1
897.0,74,0,0,1,18,29,3,7,4,3,0,3,1
897.0,92,0,0,1,12,0,7,4,0,0,0,4,1
897.0,138,0,0,1,11,11,6,4,0,0,0,3,1
897.0,151,1,1,1,2,9,1,0,0,0,0,1,1
898.0,14,0,0,1,4,6,1,1,0,1,0,4,1
898.0,26,0,0,1,3,0,1,0,0,0,0,1,1
898.0,70,0,0,1,3,4,0,1,0,1,0,4,1
898.0,108,1,1,1,3,16,1,0,0,1,0,3,1
898.0,157,1,1,1,9,8,1,2,1,1,0,3,1
899.0,36,2,2,1,4,4,2,0,0,0,1,4,1
899.0,38,0,0,1,5,1,2,0,0,0,1,4,1
899.0,106,0,0,1,3,13,1,0,0,0,1,4,1
899.0,110,0,0,1,6,17,2,1,0,1,1,3,1
900.0,134,1,1,1,9,1,6,1,1,0,0,3,1
900.0,172,0,0,1,5,15,0,1,0,2,1,3,1
900.0,179,0,0,1,5,3,1,1,0,2,0,3,1
901.0,38,1,1,1,5,1,2,2,0,0,0,10,1
901.0,120,0,0,1,5,8,2,1,0,0,1,4,1
901.0,131,1,1,1,5,4,2,0,1,1,0,4,1
901.0,166,0,0,1,7,25,2,0,1,1,1,3,1
901.0,178,0,0,1,5,5,1,1,1,1,0,4,1
902.0,23,0,0,1,3,28,1,0,1,0,0,3,1
902.0,115,0,0,1,4,3,1,0,0,1,1,3,1
902.0,117,2,2,1,3,0,0,1,0,0,0,1,1
902.0,170,0,0,1,6,11,1,2,1,1,0,3,1
902.0,171,1,1,1,3,7,0,1,0,1,0,4,1
903.0,31,0,0,1,14,1,11,2,0,0,0,4,1
903.0,150,2,1,1,13,90,2,1,1,2,3,3,1
903.0,169,0,0,1,5,0,3,0,0,0,0,1,1
903.0,174,0,0,1,4,5,0,2,0,1,0,1,1
904.0,19,1,1,1,4,1,2,0,0,0,0,1,1
904.0,26,1,1,1,3,6,0,1,0,0,0,1,1
904.0,59,1,0,1,5,16,2,0,1,1,0,3,1
904.0,60,0,0,1,8,26,2,1,0,2,2,3,1
904.0,169,0,0,1,6,11,2,1,1,0,1,3,1
905.0,25,0,0,1,7,2,1,5,0,0,0,4,1
905.0,35,0,0,1,4,13,0,1,0,2,0,3,1
905.0,60,0,0,1,12,34,2,2,2,2,0,3,1
905.0,70,0,0,1,7,10,2,2,0,1,1,3,1
905.0,104,4,4,1,4,1,2,0,0,0,0,1,1
905.0,105,0,0,1,19,5,9,8,0,0,1,4,1
905.0,162,0,0,1,5,31,1,0,0,0,1,3,1
905.0,162,1,1,1,4,7,0,1,0,0,0,3,1
906.0,40,1,1,1,9,13,3,2,0,0,1,3,1
906.0,108,0,0,1,5,3,1,1,0,1,1,3,1
906.0,121,0,0,1,5,3,1,0,1,2,0,3,1
906.0,132,0,0,1,8,42,2,0,2,2,0,3,1
906.0,145,0,0,1,6,16,1,1,1,0,2,3,1
906.0,162,1,1,1,3,2,1,0,0,1,0,4,1
907.0,5,1,1,1,4,2,0,1,0,1,0,3,1
907.0,110,2,1,1,3,4,0,0,0,1,0,5,1
907.0,133,2,2,1,5,4,2,0,1,1,0,3,1
907.0,135,3,2,1,10,7,5,3,0,1,0,3,1
907.0,138,0,0,1,5,19,0,1,0,2,1,3,1
907.0,149,0,0,1,7,13,1,2,0,1,2,3,1
907.0,151,0,0,1,4,2,1,1,0,1,0,3,1
907.0,161,1,1,1,6,0,0,2,1,2,0,3,1
907.0,187,1,1,1,6,10,1,1,1,1,1,3,1
907.0,190,2,1,1,5,26,0,1,1,0,0,3,1
908.0,119,0,0,1,3,13,1,0,0,1,0,4,1
908.0,131,2,0,1,5,12,2,1,1,0,0,4,1
909.0,19,1,1,1,4,7,0,1,0,2,0,3,1
909.0,89,0,0,1,5,15,3,0,0,1,0,3,1
909.0,90,1,2,1,5,2,3,1,0,0,0,10,1
909.0,91,2,2,1,5,4,1,2,0,1,0,4,1
909.0,105,1,1,1,4,4,1,1,0,1,0,4,1
909.0,117,0,0,1,4,1,1,0,1,1,0,3,1
909.0,139,0,0,1,9,6,3,4,0,1,0,4,1
909.0,165,2,3,1,4,10,1,0,1,1,0,4,1
910.0,28,0,0,1,13,29,6,3,2,0,1,3,1
910.0,61,3,2,1,4,2,2,0,0,1,0,4,1
910.0,78,1,1,1,11,2,9,0,0,0,0,1,1
910.0,104,0,0,1,4,15,1,0,0,1,0,3,1
910.0,109,0,0,1,11,9,0,7,1,1,0,3,1
910.0,129,0,0,1,7,4,4,2,0,0,0,4,1
910.0,153,0,0,1,4,2,1,1,0,0,0,1,1
910.0,172,1,1,1,3,4,0,0,0,0,0,1,1
910.0,193,0,0,1,10,13,4,1,2,2,0,3,1
911.0,32,1,1,1,4,3,2,0,0,0,1,4,1
911.0,56,1,1,1,9,7,3,1,1,2,0,3,1
911.0,59,0,0,1,6,11,2,0,0,1,1,3,1
911.0,70,3,1,1,4,4,3,0,0,0,0,4,1
911.0,88,0,0,1,2,1,1,0,0,0,0,1,1
911.0,126,0,0,1,10,19,2,4,1,2,0,3,1
911.0,150,0,0,1,5,1,2,0,0,1,1,3,1
911.0,181,3,2,1,5,4,0,2,0,2,0,3,1
912.0,15,3,3,1,4,1,0,2,0,0,0,1,1
912.0,27,0,0,1,4,1,1,1,0,0,0,1,1
912.0,56,0,0,1,5,29,1,0,0,0,1,3,1
912.0,71,1,1,1,5,16,1,0,0,0,1,3,1
912.0,79,0,0,1,3,0,1,0,0,0,0,1,1
912.0,134,5,4,1,3,3,0,1,0,1,0,3,1
912.0,135,0,0,1,11,14,1,2,4,3,0,3,1
912.0,137,0,0,1,5,27,0,1,1,1,1,3,1
912.0,156,1,0,1,4,4,1,1,0,0,0,1,1
912.0,181,0,0,1,2,0,1,0,0,0,0,1,1
913.0,19,1,1,1,3,1,1,0,0,1,0,4,1
913.0,25,1,1,1,5,3,2,0,1,1,0,4,1
913.0,48,1,1,1,6,3,2,0,1,1,1,3,1
913.0,66,0,0,1,7,3,0,3,1,2,0,3,1
913.0,90,3,2,1,4,5,1,0,1,0,1,3,1
913.0,120,1,1,1,6,7,1,0,1,2,1,3,1
913.0,128,4,1,1,10,3,5,4,0,0,0,4,1
913.0,137,0,0,1,3,0,1,0,0,0,0,1,1
913.0,156,0,0,1,14,1,7,3,2,0,0,4,1
913.0,171,1,1,1,5,1,2,1,0,1,0,3,1
913.0,187,1,1,1,5,0,1,2,0,0,1,4,1
914.0,15,2,2,1,7,6,2,4,0,0,0,3,1
914.0,26,3,3,1,6,4,2,2,0,1,0,4,1
914.0,65,0,0,1,15,31,3,6,1,1,3,3,1
914.0,94,1,1,1,6,7,1,2,1,0,1,3,1
914.0,95,1,1,1,7,3,2,3,0,1,0,4,1
914.0,105,0,0,1,4,3,2,1,0,0,0,4,1
914.0,112,0,0,1,7,5,2,1,1,0,1,4,1
914.0,113,0,0,1,3,12,1,0,0,1,0,3,1
914.0,116,0,0,1,13,9,6,3,0,2,1,3,1
914.0,118,0,0,1,5,7,1,1,1,1,0,4,1
914.0,164,2,2,1,4,0,3,0,0,0,0,4,1
915.0,47,2,0,1,4,1,3,0,0,0,0,4,1
915.0,62,0,0,1,6,61,2,0,0,1,1,3,1
915.0,79,2,1,1,5,0,2,2,0,0,0,4,1
915.0,84,0,0,1,10,11,3,5,0,1,0,3,1
915.0,124,0,0,1,5,2,3,1,0,0,0,4,1
915.0,131,0,0,1,5,4,1,1,0,1,0,1,1
915.0,157,0,0,1,3,19,1,0,0,1,0,3,1
916.0,1,2,1,1,3,3,1,0,0,1,0,4,1
916.0,37,0,0,1,8,25,0,1,1,3,1,3,1
916.0,47,0,0,1,3,7,1,0,0,0,1,3,1
916.0,90,0,0,1,11,0,7,3,0,0,0,10,1
916.0,127,0,0,1,4,12,1,1,0,1,0,4,1
916.0,142,1,1,1,4,2,1,1,0,1,0,4,1
916.0,167,0,0,1,7,19,0,0,0,0,3,3,1
917.0,5,0,0,1,5,2,2,1,1,0,0,4,1
917.0,24,0,0,1,16,10,7,5,1,2,0,3,1
917.0,36,1,1,1,6,5,1,2,0,1,1,3,1
917.0,41,1,1,1,7,0,5,1,0,0,0,1,1
917.0,66,0,0,1,7,3,2,3,0,0,0,1,1
917.0,81,3,3,1,8,0,4,2,0,1,0,4,1
917.0,109,0,0,1,4,8,0,1,0,2,0,3,1
917.0,135,2,1,1,23,8,13,7,0,2,0,3,1
918.0,23,2,2,1,4,2,2,0,0,0,0,1,1
918.0,77,0,0,1,4,2,1,0,1,1,0,3,1
918.0,137,1,1,1,6,4,1,1,0,2,1,3,1
918.0,146,0,0,1,11,3,3,4,1,2,0,3,1
919.0,18,2,2,1,3,0,1,0,0,1,0,4,1
919.0,20,1,1,1,2,0,1,0,0,0,0,1,1
919.0,53,1,1,1,10,4,3,2,1,1,1,3,1
919.0,68,1,1,1,14,1,8,5,0,0,0,10,1
919.0,87,0,0,1,3,1,1,0,0,0,0,1,1
919.0,112,0,0,1,4,6,1,0,1,1,0,3,1
919.0,112,1,1,1,4,12,0,1,0,1,1,3,1
920.0,41,0,0,1,4,7,0,1,0,1,0,3,1
920.0,69,0,0,1,14,0,8,5,0,0,0,10,1
920.0,77,4,3,1,8,3,6,1,0,0,0,4,1
920.0,78,0,0,1,11,4,6,3,0,1,0,3,1
920.0,169,0,0,1,5,12,1,0,0,0,3,4,1
920.0,190,0,0,1,12,21,5,4,0,1,0,3,1
921.0,5,2,2,1,3,0,1,0,0,0,0,1,1
921.0,49,0,0,1,3,3,1,0,0,0,1,4,1
921.0,68,0,0,1,12,4,5,5,1,0,0,4,1
921.0,80,1,1,1,5,2,1,1,1,1,0,3,1
921.0,116,0,0,1,6,10,3,1,0,0,1,3,1
921.0,157,0,0,1,6,7,1,0,1,2,0,3,1
921.0,183,1,1,1,4,15,1,0,0,1,1,3,1
922.0,10,0,0,1,6,21,1,1,1,1,0,3,1
922.0,12,0,0,1,5,5,1,1,1,1,0,3,1
922.0,90,0,0,1,6,50,1,2,0,0,1,3,1
922.0,140,0,0,1,6,1,2,1,1,1,0,4,1
923.0,30,0,0,1,3,2,1,0,0,0,1,4,1
923.0,48,1,1,1,3,1,1,0,0,1,0,4,1
923.0,57,1,1,1,3,5,0,0,0,0,0,3,1
923.0,57,2,2,1,4,1,2,1,0,0,0,10,1
923.0,69,4,4,1,3,1,2,0,0,0,0,10,1
923.0,93,0,0,1,6,16,1,2,0,0,0,4,1
923.0,99,0,0,1,17,5,8,7,0,0,1,4,1
923.0,110,2,2,1,17,0,9,7,0,0,0,10,1
923.0,120,0,0,1,3,2,1,0,0,1,0,3,1
923.0,154,0,0,1,5,5,0,1,0,1,0,4,1
923.0,187,2,2,1,4,2,1,1,0,0,0,1,1
923.0,191,0,0,1,5,4,2,0,1,0,1,3,1
924.0,38,2,2,1,4,2,0,1,0,1,1,3,1
924.0,63,2,2,1,5,2,3,1,0,0,0,4,1
924.0,69,0,0,1,3,1,1,0,0,0,0,1,1
924.0,89,0,0,1,5,3,2,0,1,1,0,4,1
924.0,97,5,4,1,5,0,0,2,0,1,0,4,1
924.0,126,3,2,1,2,4,1,0,0,0,0,1,1
924.0,156,0,0,1,3,6,0,0,0,1,0,5,1
925.0,9,1,1,1,3,5,1,0,0,0,0,1,1
925.0,14,1,1,1,5,2,3,0,0,0,1,4,1
925.0,16,0,0,1,6,10,2,0,0,1,2,3,1
925.0,35,4,2,1,3,2,1,0,0,0,1,3,1
925.0,41,0,0,1,7,3,2,3,0,1,0,3,1
925.0,83,1,1,1,6,10,4,0,0,0,1,4,1
925.0,91,1,1,1,10,3,5,2,0,1,0,3,1
925.0,92,2,2,1,3,0,1,0,0,0,0,1,1
925.0,173,0,0,1,5,8,1,1,0,1,1,4,1
925.0,189,0,0,1,6,19,1,1,0,0,3,4,1
925.0,190,1,1,1,7,3,5,0,0,1,0,4,1
925.0,190,2,2,1,3,5,0,0,0,1,0,5,1
926.0,13,0,0,1,13,3,6,4,0,2,0,3,1
926.0,15,0,0,1,4,12,1,0,1,0,0,3,1
926.0,73,1,1,1,5,7,1,1,0,1,1,3,1
926.0,93,0,0,1,5,9,2,1,0,0,1,4,1
926.0,105,0,0,1,7,7,3,1,0,0,2,3,1
926.0,142,1,1,1,10,16,2,5,1,0,1,3,1
927.0,36,0,0,1,3,5,1,0,1,0,0,3,1
927.0,40,0,0,1,3,2,2,0,0,0,0,10,1
927.0,51,2,2,1,3,12,0,1,0,1,0,3,1
927.0,93,2,0,1,11,54,5,2,1,0,1,3,1
927.0,109,1,1,1,8,18,0,2,1,1,2,3,1
927.0,126,1,2,1,9,63,1,1,2,1,3,3,1
927.0,137,0,0,1,4,1,1,1,0,0,0,1,1
927.0,147,1,1,1,5,8,2,1,0,0,1,3,1
928.0,48,0,0,1,4,34,1,0,0,1,1,3,1
928.0,67,0,0,1,6,10,1,1,0,2,1,3,1
928.0,91,0,0,1,4,4,1,0,1,1,0,4,1
928.0,111,0,0,1,11,10,4,5,0,1,0,3,1
928.0,124,3,3,1,4,3,2,1,0,0,0,10,1
928.0,130,2,2,1,3,2,2,0,0,0,0,10,1
928.0,137,2,1,1,4,6,1,1,0,1,0,4,1
928.0,148,3,2,1,3,7,1,0,1,0,0,3,1
929.0,2,1,1,1,10,3,6,2,1,0,0,4,1
929.0,16,0,0,1,9,25,3,1,1,0,3,3,1
929.0,64,3,1,1,6,38,1,1,0,0,3,3,1
929.0,76,1,0,1,4,6,2,0,0,0,1,4,1
929.0,111,1,1,1,4,2,1,0,0,1,0,4,1
929.0,115,1,1,1,4,1,1,0,0,0,0,4,1
929.0,121,2,2,1,4,1,2,0,0,0,1,4,1
929.0,151,3,2,1,4,12,0,0,0,0,1,3,1
929.0,153,0,0,1,4,4,1,1,0,0,1,4,1
930.0,44,0,0,1,9,16,3,1,1,2,1,3,1
930.0,47,0,0,1,4,3,1,1,0,1,0,1,1
930.0,51,0,0,1,5,4,2,1,0,0,1,4,1
930.0,92,1,1,1,3,11,0,1,1,0,0,4,1
930.0,102,4,2,1,10,16,2,1,1,1,2,3,1
930.0,121,0,0,1,3,15,0,0,0,0,0,3,1
930.0,136,0,0,1,8,24,4,1,1,1,0,3,1
930.0,137,0,0,1,3,5,1,1,0,0,0,10,1
930.0,150,0,0,1,26,1,11,13,0,0,0,1,1
930.0,168,0,0,1,3,3,1,0,0,0,0,1,1
930.0,177,0,0,1,3,0,2,0,0,0,0,10,1
930.0,181,1,1,1,6,5,2,1,0,1,1,3,1
930.0,195,2,2,1,9,12,3,3,0,2,0,3,1
931.0,28,2,1,1,4,9,1,0,0,1,1,4,1
931.0,49,1,0,1,4,6,2,0,0,0,1,4,1
931.0,61,1,2,1,20,16,7,8,1,1,2,3,1
931.0,66,1,1,1,3,1,0,1,0,1,0,4,1
931.0,68,0,0,1,3,13,0,1,0,1,0,3,1
931.0,76,0,0,1,6,10,2,0,1,1,0,4,1
931.0,86,6,4,1,3,1,1,0,0,0,0,1,1
931.0,155,0,0,1,12,6,7,3,0,1,0,4,1
931.0,171,0,0,1,3,1,1,0,0,0,0,1,1
931.0,173,1,0,1,15,22,4,5,0,1,4,3,1
931.0,179,0,0,1,3,4,0,1,0,1,0,3,1
932.0,2,0,0,1,4,11,1,1,0,0,1,4,1
932.0,38,0,0,1,19,22,10,7,0,0,1,3,1
932.0,89,1,1,1,12,3,4,5,1,0,1,3,1
932.0,113,0,0,1,3,2,1,0,0,0,0,1,1
932.0,158,1,1,1,16,1,11,3,0,0,0,1,1
933.0,60,0,0,1,29,12,13,12,1,1,0,4,1
933.0,114,2,2,1,12,16,8,2,0,0,1,3,1
933.0,114,3,3,1,12,19,7,1,1,1,1,3,1
933.0,131,0,0,1,6,13,1,1,1,1,1,3,1
933.0,133,2,2,1,4,8,0,1,1,1,0,3,1
933.0,150,0,0,1,8,2,4,2,0,0,0,1,1
933.0,175,0,0,1,3,2,1,0,0,0,1,3,1
934.0,5,0,0,1,4,10,1,0,1,0,0,4,1
934.0,8,0,0,1,6,4,1,2,0,1,1,3,1
934.0,23,0,0,1,3,0,1,0,0,0,0,1,1
934.0,73,1,1,1,3,2,1,0,0,0,0,1,1
934.0,82,1,1,1,6,5,1,2,0,1,1,3,1
934.0,106,0,0,1,12,2,8,3,0,0,0,10,1
934.0,110,0,0,1,14,4,7,6,0,0,0,10,1
934.0,123,0,0,1,3,12,0,1,0,1,0,3,1
934.0,125,1,1,1,8,3,1,4,0,2,0,3,1
934.0,133,0,0,1,3,1,2,0,0,0,0,10,1
935.0,11,1,0,1,7,7,2,2,0,1,1,3,1
935.0,18,0,0,1,7,23,1,1,1,2,1,3,1
935.0,30,0,0,1,15,5,6,8,0,0,0,4,1
935.0,71,2,2,1,5,2,3,0,0,0,1,4,1
935.0,104,2,2,1,3,13,0,1,0,1,0,3,1
935.0,113,2,2,1,21,7,11,7,0,1,1,3,1
935.0,116,2,2,1,4,22,0,1,0,1,0,3,1
935.0,119,1,1,1,9,14,2,2,1,1,1,3,1
935.0,175,1,1,1,5,13,1,1,0,0,1,3,1
936.0,1,0,0,1,11,2,4,4,1,0,1,3,1
936.0,24,0,0,1,5,15,1,1,0,1,1,3,1
936.0,49,2,2,1,7,14,1,0,1,2,2,3,1
936.0,107,1,1,1,3,4,0,1,0,1,0,3,1
936.0,114,0,0,1,4,8,1,1,0,0,1,4,1
936.0,116,0,0,1,9,19,2,1,1,1,2,4,1
936.0,140,1,1,1,4,1,2,1,0,0,0,1,1
936.0,166,0,0,1,11,3,6,2,1,1,0,4,1
936.0,187,0,0,1,6,8,2,0,1,1,1,3,1
937.0,7,4,4,1,6,21,1,1,0,0,3,3,1
937.0,54,0,0,1,29,2,14,11,1,2,0,4,1
937.0,75,0,0,1,5,23,1,0,2,1,0,3,1
937.0,84,0,0,1,7,8,1,2,1,2,0,3,1
937.0,110,2,2,1,4,9,0,1,0,1,1,3,1
937.0,116,1,1,1,3,2,1,1,0,0,0,1,1
938.0,48,0,0,1,5,10,0,2,0,1,1,3,1
938.0,50,0,0,1,5,8,1,1,2,0,0,3,1
938.0,84,0,0,1,17,9,8,7,0,1,0,4,1
938.0,123,0,0,1,15,4,8,6,0,0,0,4,1
938.0,161,0,0,1,4,4,2,1,0,0,0,10,1
938.0,167,3,2,1,4,2,2,0,0,1,0,4,1
938.0,182,2,3,1,26,2,13,12,0,0,0,1,1
939.0,18,0,0,1,4,19,0,1,0,1,1,3,1
939.0,19,0,0,1,3,5,1,1,0,0,0,1,1
939.0,32,0,0,1,5,4,3,0,0,1,0,4,1
939.0,34,1,1,1,20,6,8,9,0,1,1,4,1
939.0,69,4,4,1,5,9,1,1,0,2,0,3,1
939.0,108,0,0,1,6,20,1,1,0,0,3,3,1
939.0,179,0,0,1,3,0,1,0,0,0,0,1,1
939.0,191,0,0,1,4,12,2,1,0,0,0,3,1
939.0,194,1,1,1,3,2,1,0,0,0,0,1,1
940.0,23,2,1,1,3,1,2,0,0,0,0,10,1
940.0,76,0,0,1,13,4,3,6,1,1,1,3,1
940.0,88,0,0,1,13,16,6,3,1,2,0,3,1
940.0,101,1,1,1,17,5,8,5,1,1,0,3,1
940.0,118,2,2,1,5,4,1,1,0,1,1,3,1
940.0,153,2,2,1,6,9,2,0,1,2,0,3,1
940.0,171,0,0,1,3,2,1,0,0,1,0,4,1
940.0,173,2,2,1,4,3,1,1,0,1,0,4,1
941.0,33,0,0,1,5,3,2,1,0,1,0,3,1
941.0,56,0,0,1,7,5,2,1,1,1,1,3,1
941.0,112,0,0,1,4,1,1,1,0,0,0,1,1
941.0,122,1,1,1,4,3,1,0,0,0,1,4,1
941.0,146,2,2,1,3,2,1,0,0,0,0,1,1
941.0,161,0,0,1,3,10,1,0,0,0,1,3,1
941.0,170,3,3,1,2,6,0,0,0,0,0,1,1
942.0,27,1,1,1,5,8,1,1,0,1,1,3,1
942.0,69,0,0,1,8,1,2,5,0,0,0,4,1
942.0,76,0,0,1,5,4,1,1,0,2,0,3,1
942.0,146,0,0,1,3,4,0,1,0,1,0,4,1
942.0,162,1,1,1,3,4,1,0,0,0,1,3,1
943.0,12,1,1,1,3,7,1,0,0,1,0,4,1
943.0,14,0,0,1,7,6,2,2,0,2,0,3,1
943.0,32,2,2,1,11,1,7,3,0,0,0,1,1
943.0,69,0,0,1,19,26,10,4,0,1,3,3,1
943.0,73,1,1,1,4,4,1,0,0,0,0,4,1
943.0,75,2,0,1,3,25,0,0,0,0,0,3,1
943.0,106,1,1,1,4,4,1,0,0,1,1,3,1
943.0,138,3,2,1,3,4,2,0,0,0,0,10,1
943.0,149,1,1,1,6,1,2,2,0,0,0,1,1
944.0,5,0,0,1,11,10,6,2,1,1,0,4,1
944.0,13,0,0,1,7,18,1,2,0,1,2,3,1
944.0,24,0,0,1,5,4,0,2,0,1,1,3,1
944.0,89,0,0,1,6,25,1,1,1,1,1,3,1
944.0,90,0,0,1,3,5,1,0,0,0,0,1,1
944.0,135,2,2,1,4,5,2,1,0,0,0,10,1
945.0,21,3,3,1,3,1,2,0,0,0,0,10,1
945.0,34,1,1,1,10,4,6,3,0,0,0,4,1
945.0,75,0,0,1,5,2,1,1,0,1,1,3,1
945.0,79,0,0,1,5,10,1,0,0,0,3,4,1
945.0,93,0,0,1,3,2,1,0,0,1,0,4,1
945.0,99,1,1,1,3,0,0,0,0,0,0,1,1
945.0,134,2,2,1,9,24,2,1,1,1,2,3,1
945.0,148,0,0,1,7,4,3,0,1,1,1,3,1
945.0,163,2,2,1,3,6,1,0,0,1,0,4,1
945.0,175,1,1,1,5,0,2,1,0,1,0,4,1
946.0,15,1,1,1,3,2,1,0,0,1,0,3,1
946.0,17,0,0,1,5,0,2,2,0,0,0,10,1
946.0,30,0,0,1,4,0,1,1,0,0,0,1,1
946.0,57,0,0,1,2,1,1,0,0,0,0,1,1
946.0,68,0,0,1,4,5,2,1,0,0,0,10,1
946.0,104,0,0,1,4,5,1,1,0,1,0,4,1
946.0,120,0,0,1,2,10,1,0,0,0,0,1,1
946.0,123,0,0,1,5,14,0,1,1,0,2,3,1
946.0,162,1,1,1,3,5,0,1,0,1,0,4,1
946.0,163,0,0,1,8,0,6,1,0,0,0,1,1
946.0,167,1,1,1,3,1,1,0,0,0,1,3,1
947.0,56,1,1,1,5,7,1,1,0,0,2,4,1
947.0,58,2,1,1,5,4,2,0,1,0,1,4,1
947.0,79,2,1,1,4,9,1,0,0,1,1,3,1
947.0,106,0,0,1,28,6,13,13,1,0,0,4,1
947.0,117,1,1,1,3,2,1,1,0,0,0,10,1
947.0,173,1,1,1,5,6,1,2,0,1,0,3,1
947.0,183,0,0,1,5,7,1,1,0,2,0,3,1
947.0,192,0,0,1,3,2,2,0,0,0,0,10,1
948.0,63,0,0,1,7,8,2,1,2,1,0,3,1
948.0,105,0,0,1,6,10,2,2,0,0,0,4,1
948.0,186,3,3,1,7,12,2,1,1,0,1,4,1
948.0,191,0,0,1,6,0,1,2,0,1,0,4,1
949.0,0,0,0,1,12,4,8,2,0,0,1,4,1
949.0,44,2,2,1,4,0,1,1,0,0,0,1,1
949.0,65,1,1,1,3,0,0,0,0,0,0,1,1
949.0,84,1,1,1,7,0,5,0,0,1,0,4,1
949.0,100,1,1,1,4,16,0,1,0,2,0,3,1
949.0,123,0,0,1,3,2,1,0,0,0,0,1,1
949.0,137,0,0,1,5,6,1,1,0,1,1,3,1
949.0,164,0,0,1,4,7,1,0,0,1,0,4,1
949.0,168,0,0,1,5,2,0,1,0,1,1,3,1
949.0,192,0,0,1,4,18,1,0,1,1,0,3,1
950.0,39,1,1,1,4,7,0,1,0,1,1,3,1
950.0,41,3,2,1,22,3,13,8,0,0,0,4,1
950.0,55,2,1,1,4,1,1,1,0,0,0,1,1
950.0,78,2,2,1,2,1,1,0,0,0,0,1,1
950.0,108,0,0,1,6,1,2,1,0,1,0,3,1
950.0,126,1,1,1,15,14,4,3,3,2,2,3,1
951.0,3,1,1,1,6,5,0,2,0,1,2,3,1
951.0,6,0,0,1,4,6,0,0,0,0,0,4,1
951.0,8,0,0,1,10,5,6,1,0,1,1,3,1
951.0,13,2,2,1,5,0,1,2,0,1,0,3,1
951.0,20,0,0,1,4,5,0,1,0,1,1,3,1
951.0,125,1,1,1,4,0,2,1,0,0,0,10,1
951.0,126,2,2,1,4,0,1,2,0,0,0,10,1
951.0,145,0,0,1,4,7,1,0,0,1,1,3,1
951.0,152,0,0,1,4,4,1,1,0,0,0,1,1
951.0,154,2,1,1,5,7,3,1,0,0,0,4,1
952.0,6,0,0,1,8,9,1,2,1,2,0,3,1
952.0,16,1,1,1,5,44,2,0,0,0,1,3,1
952.0,22,0,0,1,12,3,6,5,0,0,0,10,1
